file,segment,fft_n,record,nominal_elapsed_s,selected,valid,bb_hz,dticks,peak,y1,y2,y3,den
test1/10323407.txt,1,2048,30,29.139199999999988,True,True,1000.752,10048,205,119349,366736,69106,-545017
test1/10323407.txt,1,2048,31,30.143999999999988,True,True,1000.759,10048,205,118561,368645,69341,-549388
test1/10323407.txt,1,2048,32,31.148799999999987,True,True,1000.747,10048,205,120170,367658,68660,-546486
test1/10323407.txt,1,2048,33,32.15359999999999,True,True,1000.752,10048,205,119410,367336,69001,-546261
test1/10323407.txt,1,2048,34,33.15839999999999,True,True,1000.753,10048,205,119925,367520,69829,-545286
test1/10323407.txt,1,2048,35,34.163199999999996,True,True,1000.755,10048,205,119362,368645,69457,-548471
test1/10323407.txt,1,2048,36,35.168,True,True,1000.754,10048,205,119501,368516,69284,-548247
test1/10323407.txt,1,2048,37,36.1728,True,True,1000.755,10048,205,119620,367533,69865,-545581
test1/10323407.txt,1,2048,38,37.177600000000005,True,True,1000.753,10048,205,120025,368308,69785,-546806
test1/10323407.txt,1,2048,39,38.18240000000001,True,True,1000.755,10048,205,119444,369485,69290,-550236
test1/10323407.txt,1,2048,40,39.18720000000001,True,True,1000.754,10048,205,119601,367961,69493,-546828
test1/10323407.txt,1,2048,41,40.192000000000014,True,True,1000.756,10048,205,119169,366509,69760,-544089
test1/10323407.txt,1,2048,42,41.19680000000002,True,True,1000.753,10048,205,119365,367569,69121,-546652
test1/10323407.txt,1,2048,43,42.20160000000002,True,True,1000.756,10048,205,119300,367673,69649,-546397
test1/10323407.txt,1,2048,44,43.20640000000002,True,True,1000.761,10048,205,118813,368145,70225,-547252
test1/10323407.txt,1,2048,45,44.21120000000003,True,True,1000.75,10048,205,120445,367805,69625,-545540
test1/10323407.txt,1,2048,46,45.21600000000003,True,True,1000.756,10048,205,119242,368261,69425,-547855
test1/10323407.txt,1,2048,47,46.22080000000003,True,True,1000.75,10048,205,120130,366925,69433,-544287
test1/10323407.txt,1,2048,48,47.225600000000036,True,True,1000.758,10048,205,119090,368210,69956,-547374
test1/10323407.txt,1,2048,49,48.23040000000004,True,True,1000.758,10048,205,119050,368784,69700,-548818
test1/10323407.txt,1,2048,50,49.23520000000004,True,True,1000.753,10048,205,119197,366112,69220,-543807
test1/10323407.txt,1,2048,51,50.240000000000045,True,True,1000.753,10048,205,119285,367450,68965,-546650
test1/10323407.txt,1,2048,52,51.24480000000005,True,True,1000.757,10048,205,118820,367138,69556,-545900
test1/10323407.txt,1,2048,53,52.24960000000005,True,True,1000.755,10048,205,118672,368153,68672,-548962
test1/10323407.txt,1,2048,54,53.254400000000054,True,True,1000.755,10048,205,119093,368233,69021,-548352
test1/10323407.txt,1,2048,55,54.25920000000006,True,True,1000.753,10048,205,119717,367236,69696,-545059
test1/10323407.txt,1,2048,56,55.26400000000006,True,True,1000.757,10048,205,119705,367705,70480,-545225
test1/10323407.txt,1,2048,57,56.26880000000006,True,True,1000.759,10048,205,118753,368290,69700,-548127
test1/10323407.txt,1,2048,58,57.273600000000066,True,True,1000.755,10048,205,119905,368261,70057,-546560
test1/10323407.txt,1,2048,59,58.27840000000007,True,True,1000.757,10048,205,119961,369729,70402,-549095
test1/10323407.txt,1,2048,60,59.28320000000007,True,True,1000.755,10048,205,119300,369625,69121,-550829
test1/10323407.txt,1,2048,61,60.288000000000075,True,True,1000.755,10048,205,119725,369224,69700,-549023
test1/10323407.txt,1,2048,62,61.29280000000008,True,True,1000.745,10048,205,120100,367369,68105,-546533
test1/10323407.txt,1,2048,63,62.29760000000008,True,True,1000.754,10048,205,119425,368325,69301,-547924
test1/10323407.txt,1,2048,64,63.302400000000084,True,True,1000.758,10048,205,119233,366912,70304,-544287
test1/10323407.txt,1,2048,65,64.30720000000008,True,True,1000.752,10048,205,119557,367844,68930,-547201
test1/10323407.txt,1,2048,66,65.31200000000008,True,True,1000.756,10048,205,119060,369889,69050,-551668
test1/10323407.txt,1,2048,67,66.31680000000009,True,True,1000.756,10048,205,119300,367732,69786,-546378
test1/10323407.txt,1,2048,68,67.32160000000009,True,True,1000.759,10048,205,118201,368649,68969,-550128
test1/10323407.txt,1,2048,69,68.32640000000009,True,True,1000.754,10048,205,119281,367861,69269,-547172
test1/10323407.txt,1,2048,70,69.3312000000001,True,True,1000.756,10048,205,119425,367625,69985,-545840
test1/10323407.txt,1,2048,71,70.3360000000001,True,True,1000.755,10048,205,119200,367434,69385,-546283
test1/10323407.txt,1,2048,72,71.3408000000001,True,True,1000.753,10048,205,120105,368789,69785,-547688
test1/10323407.txt,1,2048,73,72.3456000000001,True,True,1000.749,10048,205,120089,367889,68968,-546721
