#idx,value
1641,-17
1642,19
1643,44
1644,40
1645,8
1646,-25
1647,-29
1648,-1
1649,35
1650,47
1651,26
1652,-11
1653,-30
1654,-17
1655,19
1656,45
1657,40
1658,8
1659,-23
1660,-28
1661,0
1662,34
1663,47
1664,27
1665,-10
1666,-31
1667,-18
1668,18
1669,45
1670,42
1671,8
1672,-25
1673,-29
1674,0
1675,35
1676,46
1677,26
1678,-10
1679,-32
1680,-17
1681,18
1682,45
1683,41
1684,7
1685,-25
1686,-29
1687,0
1688,34
1689,47
1690,25
1691,-10
1692,-30
1693,-17
1694,19
1695,45
1696,40
1697,7
1698,-25
1699,-28
1700,0
1701,35
1702,46
1703,26
1704,-12
1705,-31
1706,-17
1707,19
1708,45
1709,40
1710,7
1711,-24
1712,-28
1713,0
1714,36
1715,47
1716,24
1717,-11
1718,-32
1719,-17
1720,20
1721,45
1722,39
1723,8
1724,-24
1725,-27
1726,1
1727,36
1728,46
1729,24
1730,-11
1731,-30
1732,-16
1733,19
1734,46
1735,40
1736,6
1737,-24
1738,-28
1739,0
1740,36
1741,47
1742,24
1743,-12
1744,-31
1745,-16
1746,20
1747,46
1748,39
1749,6
1750,-25
1751,-28
1752,1
1753,35
1754,46
1755,24
1756,-13
1757,-31
1758,-16
1759,20
1760,46
1761,40
1762,6
1763,-25
1764,-27
1765,1
1766,36
1767,48
1768,24
1769,-11
1770,-30
1771,-16
1772,20
1773,45
1774,39
1775,6
1776,-25
1777,-27
1778,1
1779,37
1780,46
1781,23
1782,-12
1783,-31
1784,-16
1785,21
1786,45
1787,39
1788,5
1789,-26
1790,-26
1791,1
1792,37
1793,45
1794,24
1795,-13
1796,-30
1797,-16
1798,20
1799,45
1800,39
1801,4
1802,-26
1803,-28
1804,2
1805,36
1806,47
1807,24
1808,-12
1809,-32
1810,-16
1811,20
1812,45
1813,39
1814,5
1815,-25
1816,-27
1817,2
1818,35
1819,47
1820,23
1821,-13
1822,-32
1823,-15
1824,20
1825,46
1826,39
1827,5
1828,-26
1829,-26
1830,3
1831,36
1832,46
1833,24
1834,-14
1835,-31
1836,-15
1837,21
1838,47
1839,39
1840,5
1841,-25
1842,-28
1843,2
1844,36
1845,47
1846,23
1847,-12
1848,-31
1849,-15
1850,21
1851,46
1852,39
1853,5
1854,-26
1855,-27
1856,4
1857,37
1858,46
1859,23
1860,-13
1861,-31
1862,-14
1863,21
1864,46
1865,38
1866,5
1867,-26
1868,-28
1869,3
1870,37
1871,47
1872,23
1873,-13
1874,-31
1875,-14
1876,21
1877,46
1878,38
1879,4
1880,-26
1881,-26
1882,3
1883,37
1884,46
1885,23
1886,-14
1887,-31
1888,-15
1889,21
1890,46
1891,38
1892,4
1893,-27
1894,-26
1895,2
1896,39
1897,46
1898,23
1899,-13
1900,-31
1901,-15
1902,21
1903,47
1904,37
1905,4
1906,-26
1907,-26
1908,3
1909,37
1910,45
1911,23
1912,-13
1913,-30
1914,-15
1915,21
1916,47
1917,38
1918,4
1919,-26
1920,-26
1921,3
1922,38
1923,46
1924,22
1925,-14
1926,-31
1927,-14
1928,22
1929,47
1930,38
1931,4
1932,-27
1933,-26
1934,4
1935,37
1936,45
1937,23
1938,-14
1939,-32
1940,-15
1941,22
1942,46
1943,37
1944,4
1945,-26
1946,-26
1947,4
1948,37
1949,47
1950,21
1951,-15
1952,-32
1953,-14
1954,23
1955,47
1956,37
1957,2
1958,-27
1959,-26
1960,4
1961,38
1962,46
1963,22
1964,-14
1965,-32
1966,-14
1967,23
1968,47
1969,38
1970,2
1971,-27
1972,-27
1973,4
1974,38
1975,46
1976,22
1977,-15
1978,-31
1979,-14
1980,23
1981,47
1982,37
1983,3
1984,-27
1985,-26
1986,4
1987,39
1988,46
1989,22
1990,-15
1991,-31
1992,-13
1993,24
1994,46
1995,38
1996,3
1997,-28
1998,-27
1999,5
2000,38
2001,46
2002,21
2003,-15
2004,-31
2005,-14
2006,23
2007,46
2008,38
2009,2
2010,-27
2011,-26
2012,5
2013,38
2014,46
2015,21
2016,-15
2017,-32
2018,-12
2019,23
2020,47
2021,37
2022,2
2023,-27
2024,-27
2025,4
2026,37
2027,46
2028,21
2029,-16
2030,-31
2031,-12
2032,23
2033,47
2034,36
2035,2
2036,-28
2037,-26
2038,6
2039,39
2040,46
2041,20
2042,-16
2043,-31
2044,-12
2045,24
2046,47
2047,36
2048,2
2049,-28
2050,-25
2051,5
2052,38
2053,46
2054,20
2055,-16
2056,-31
2057,-12
2058,24
2059,47
2060,36
2061,1
2062,-28
2063,-25
2064,6
2065,39
2066,46
2067,20
2068,-15
2069,-30
2070,-12
2071,24
2072,47
2073,36
2074,2
2075,-27
2076,-25
2077,6
2078,38
2079,46
2080,19
2081,-16
2082,-31
2083,-12
2084,25
2085,46
2086,36
2087,1
2088,-28
2089,-26
2090,7
2091,39
2092,45
2093,20
2094,-16
2095,-32
2096,-11
2097,24
2098,47
2099,35
2100,1
2101,-28
2102,-26
2103,7
2104,39
2105,46
2106,20
2107,-17
2108,-31
2109,-11
2110,25
2111,47
2112,35
2113,0
2114,-28
2115,-25
2116,6
2117,40
2118,45
2119,19
